"DyadId","ConflictId","Year","Location","GWNoLoc","SideA","GWNoA","SideA2nd","GWNoA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","TypeOfConflict","rebel_age","origin","origin.name","parent.org.subset","splinter.source","ideology","extraterritorial","rebpolwing","rebpolwinglegal","rebestimate","rebestlow","rebesthigh","rebstrength","centcontrol","strengthcent","mobcap","armsproc","fightcap","terrcont","terrname","effterrcont","conflicttype","transconstsupp","rebextpart","rebpresosts","presname","rebel.support","rtypesup","rsupname","gov.support","gtypesup","gsupname","govextpart","type.of.termination","prevactive","rebpolwing_bin","transconstsupp_bin","rebextpart_bin","rebpresosts_bin","rebel.support_bin","gov.support_bin","govextpart_bin","conflicttype_recode","duration","tot_eth","tot_eth_countries","eth_claim","eth_recruitment","eth_support","excluded","power_sharing","absolute","reg_aut","upgrade","downgrade","maxsize","minsize","new_ep","monoeth","multieth","noneth","new.joiner","new.splinter","new.alliance","new.mono.alliance","new.multi.alliance","splinter","alliance","joiner","originator","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd","mtnest","Oil","ethfrac","relfrac","country_ethnic","country_excluded","oilpc","oil.pc.exports","pop","realgdp","rgdppc","area","polity2","mediation","cont_interstate","cont_civil","cont_maxint","external_supporters","loot.dia","loot.gem","loot.gold","loot.oil","loot.drugs","lootable","tot.resource.sites","BdBest"
516,"1-101",1982,"South Africa","560","Government of South Africa",560,"","","SWAPO",1307,"","territory","Namibia",2,"internal",16,"political organization","OPO",0,0,"Secessionist",0,"explicit link","no",7500,6000,9000,"weaker","yes","moderate","moderate","low","low","no",NA,NA,"civil war","tacit","no","extensive","Zambia; Angola",NA,"military","Zambia; Angola","no",NA,"","no","peace agreement",0,1,1,0,1,NA,0,0,"civil war",8087,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,NA,NA,0,1,0,0,NA,2,-1.32141705327578,0.206829270476866,7.69999933242798,0,0.877227067947388,0.458400011062622,5,4,0,6.49015068653044,30611.18,196058.05,6404.78,1213090,4,0,0,1,2,3,1,1,1,0,1,1,130,NA
516,"1-101",1983,"South Africa","560","Government of South Africa",560,"","","SWAPO",1307,"","territory","Namibia",2,"internal",17,"political organization","OPO",0,0,"Secessionist",0,"explicit link","no",7500,6000,9000,"weaker","yes","moderate","moderate","low","low","no",NA,NA,"civil war","tacit","no","extensive","Zambia; Angola",NA,"military","Zambia; Angola","no",NA,"","no","peace agreement",0,1,1,0,1,NA,0,0,"civil war",8087,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,4,2,NA,NA,0,1,0,NA,NA,3,-1.28714401281774,0.208087786097541,7.69999933242798,0,0.877227067947388,0.458400011062622,5,4,0,6.08703319776915,31409.84,200083.84,6370.1,1213090,4,1,0,1,2,4,1,1,1,0,1,1,130,NA
516,"1-101",1984,"South Africa","560","Government of South Africa",560,"","","SWAPO",1307,"","territory","Namibia",1,"internal",18,"political organization","OPO",0,0,"Secessionist",0,"explicit link","no",7500,6000,9000,"weaker","yes","moderate","moderate","low","low","no",NA,NA,"civil war","tacit","no","extensive","Zambia; Angola",NA,"military","Zambia; Angola","no",NA,"","no","peace agreement",0,1,1,0,1,NA,0,0,"civil war",8087,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,3,NA,NA,0,1,0,NA,NA,2,-1.40497417553472,0.202337585716837,7.69999933242798,0,0.877227067947388,0.458400011062622,5,4,0,7.32118696210114,32204.99,203001.95,6303.43,1213090,4,0,0,1,2,3,1,1,1,0,1,1,130,NA
516,"1-101",1985,"South Africa","560","Government of South Africa",560,"","","SWAPO",1307,"","territory","Namibia",1,"internal",19,"political organization","OPO",0,0,"Secessionist",0,"explicit link","no",7500,6000,9000,"weaker","yes","moderate","moderate","low","low","no",NA,NA,"civil war","tacit","no","extensive","Zambia; Angola",NA,"military","Zambia; Angola","no",NA,"","no","peace agreement",0,1,1,0,1,NA,0,0,"civil war",8087,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,3,NA,0,1,0,NA,NA,0,-1.67805102607848,0.199615406745831,7.69999933242798,0,0.877227067947388,0.458400011062622,5,4,0,NA,32983.39,199153.13,6037.98,1213090,4,0,0,1,2,3,1,1,1,0,1,1,130,NA
516,"1-101",1986,"South Africa","560","Government of South Africa",560,"","","SWAPO",1307,"","territory","Namibia",2,"internal",20,"political organization","OPO",0,0,"Secessionist",0,"explicit link","no",7500,6000,9000,"weaker","yes","moderate","moderate","low","low","no",NA,NA,"civil war","tacit","no","extensive","Zambia; Angola",NA,"military","Zambia; Angola","no",NA,"","no","peace agreement",0,1,1,0,1,NA,0,0,"civil war",8087,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,4,NA,0,1,0,NA,NA,0,-1.87915982378628,0.204824185003624,7.69999933242798,0,0.877227067947388,0.458400011062622,5,4,0,NA,33734.36,198436.86,5882.34,1213090,4,0,0,1,2,4,1,1,1,0,1,1,130,NA
516,"1-101",1987,"South Africa","560","Government of South Africa",560,"","","SWAPO",1307,"","territory","Namibia",2,"internal",21,"political organization","OPO",0,0,"Secessionist",0,"explicit link","no",7500,6000,9000,"weaker","yes","moderate","moderate","low","low","no",NA,NA,"civil war","tacit","no","extensive","Zambia; Angola",NA,"military","Zambia; Angola","no",NA,"","no","peace agreement",0,1,1,0,1,NA,0,0,"civil war",8087,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,5,4,NA,0,1,0,NA,NA,1,-1.83820857370803,0.202111493240034,7.69999933242798,0,0.877227067947388,0.458400011062622,5,4,0,NA,34464.22,207097.52,6009.06,1213090,4,0,0,1,2,3,1,1,1,0,1,1,130,NA
516,"1-101",1988,"South Africa","560","Government of South Africa",560,"","","SWAPO",1307,"","territory","Namibia",2,"internal",22,"political organization","OPO",0,0,"Secessionist",0,"explicit link","no",7500,6000,9000,"weaker","yes","moderate","moderate","low","low","no",NA,NA,"civil war","tacit","no","extensive","Zambia; Angola",NA,"military","Zambia; Angola","no",NA,"","no","peace agreement",0,1,1,0,1,NA,0,0,"civil war",8087,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,4,NA,0,NA,0,NA,NA,0,-1.81231106824182,0.204051796549593,7.69999933242798,0,0.877227067947388,0.458400011062622,5,4,0,NA,35196.88,214113.88,6083.32,1213090,4,0,0,1,2,3,1,1,1,0,1,1,130,NA
518,"1-102",1966,"Syria","652","Government of Syria",652,"","","Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen)",1110,"","government","",1,"internal",0,"military faction","Syrian Army",1,0,"Coup",0,"explicit link","yes",NA,NA,NA,"stronger","yes","high","moderate","moderate","high","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,1,0,0,0,0,0,0,"coup d'etat",0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,-0.581885449350086,0.318061901058112,5.40000009536743,0,0.223094642162323,0.416800022125244,5,1,NA,NA,5597.14,17289.65,3089.02,183780,-7,0,0,2,2,NA,0,0,0,1,0,1,4,NA
519,"1-102",1979,"Syria","652","Government of Syria",652,"","","Muslim Brotherhood",1111,"","government","",1,"internal",0,"transnational","Muslim Brotherhood",0,0,"Political Grievance",0,"no",NA,NA,NA,NA,"weaker","no",NA,"low","low","low","yes","Towns of Hama and Aleppo","moderate","civil war","tacit","alleged","no","","alleged","military","Iraq; Jordan",NA,"military","USSR","no","government victory",0,0,1,1,0,1,NA,0,"civil war",975,1,1,1,1,0,1,0,0,0,0,0,0.65,0.65,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,3,NA,NA,0,1,0,1,NA,NA,-1.63840867175506,0.216266383034077,5.40000009536743,1,0.223094642162323,0.416800022125244,5,4,17332.5660846335,72.1304535306429,8609.92,22507.34,2614.12,183780,-9,0,0,2,1,0,0,0,0,1,0,1,4,NA
519,"1-102",1980,"Syria","652","Government of Syria",652,"","","Muslim Brotherhood",1111,"","government","",1,"internal",1,"transnational","Muslim Brotherhood",0,0,"Political Grievance",0,"no",NA,NA,NA,NA,"weaker","no",NA,"low","low","low","yes","Towns of Hama and Aleppo","moderate","civil war","tacit","alleged","no","","alleged","military","Iraq; Jordan",NA,"military","USSR","no","government victory",0,0,1,1,0,1,NA,0,"civil war",975,1,1,1,1,0,1,0,0,0,0,0,0.65,0.65,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,5,4,NA,NA,0,1,0,0,NA,NA,-1.9829192886682,0.216543296250595,5.40000009536743,1,0.223094642162323,0.416800022125244,5,4,20638.528631152,78.8556082565648,8906.54,20944.08,2351.54,183780,-9,0,0,2,1,0,0,0,0,1,0,1,4,NA
519,"1-102",1981,"Syria","652","Government of Syria",652,"","","Muslim Brotherhood",1111,"","government","",1,"internal",2,"transnational","Muslim Brotherhood",0,0,"Political Grievance",0,"no",NA,NA,NA,NA,"weaker","no",NA,"low","low","low","yes","Towns of Hama and Aleppo","moderate","civil war","tacit","alleged","no","","alleged","military","Iraq; Jordan",NA,"military","USSR","no","government victory",0,0,1,1,0,1,NA,0,"civil war",975,1,1,1,1,0,1,0,0,0,0,0,0.65,0.65,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,NA,NA,1,1,1,0,NA,0,-2.42343811971532,0.241698396308985,5.40000009536743,1,0.223094642162323,0.416800022125244,5,4,16155.934255177,79.0122050028514,9219.69,20310.57,2202.96,183780,-9,0,0,2,1,0,0,0,0,1,0,1,4,NA
519,"1-102",1982,"Syria","652","Government of Syria",652,"","","Muslim Brotherhood",1111,"","government","",2,"internal",3,"transnational","Muslim Brotherhood",0,0,"Political Grievance",0,"no",NA,NA,NA,NA,"weaker","no",NA,"low","low","low","yes","Towns of Hama and Aleppo","moderate","civil war","tacit","alleged","no","","alleged","military","Iraq; Jordan",NA,"military","USSR","no","government victory",0,0,1,1,0,1,NA,0,"civil war",975,1,1,1,1,0,1,0,0,0,0,0,0.65,0.65,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,NA,NA,1,1,1,1,NA,0,-2.40760569028067,0.238325718317431,5.40000009536743,1,0.223094642162323,0.416800022125244,5,4,11997.7310944073,74.7037732004269,9547.69,20723.67,2170.54,183780,-9,0,0,4,2,0,0,0,0,1,0,1,4,NA
520,"1-113",1971,"Sudan","625","Government of Sudan",625,"","","Sudanese Communist Party",1310,"","government","",1,"internal",0,"political organization","Sudanese Communist Party",0,0,"Communist",0,"explicit link","no",NA,NA,NA,"weaker","yes","moderate","low","moderate","low","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,1,0,0,0,0,0,0,"coup d'etat",3,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,-2.51678425093562,0.288551828855622,6.50000047683716,0,0.735070288181305,0.444999992847443,16,15,0,0.781060543488495,11982.32,13271.9,1107.62,2376000,-7,1,0,3,1,NA,0,0,1,1,0,1,3,NA
521,"1-113",1976,"Sudan","625","Government of Sudan",625,"","","Islamic Charter Front",1311,"","government","",1,"internal",0,"political organization","Islamic Charter Front",0,0,"Islamist",0,"explicit link","yes",1000,1000,1000,"weaker",NA,NA,"low","low","low","no",NA,NA,"coup d'etat","tacit","no","no","","alleged","military","Libya",NA,"non-military","Egypt","no","government victory",0,1,1,0,0,1,NA,0,"coup d'etat",9,1,1,0,0,0,1,0,0,0,0,0,0.25,0.25,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,4,3,NA,NA,0,1,0,1,NA,NA,-1.41459524578904,0.220976524864306,6.50000047683716,0,0.735070288181305,0.444999992847443,16,15,0,1.70205258184961,13944.34,18093.96,1297.58,2376000,-7,0,0,5,2,1,0,0,1,1,0,1,3,NA
522,"1-133",1976,"Ethiopia","530","Government of Ethiopia",530,"","","WSLF",1345,"","territory","Ogaden",1,"internal",0,"sponsorship","WSLF",0,1,"Irredentist",0,"no",NA,20000,20000,20000,"weaker","yes",NA,"low","low","low","no",NA,NA,"secessionist conflict","tacit","no","extensive","Somalia",NA,"troops","Somalia",NA,"troops","USSR; Cuba","no","low activity",0,0,1,0,1,NA,NA,0,"identity",2677,1,1,1,1,0,1,0,0,0,0,0,0.0379,0.0379,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,5,4,NA,NA,1,1,1,1,NA,NA,-2.48396945875518,0.252668040060168,70.3999862670898,0,0.693593263626099,0.612200021743774,11,10,NA,NA,33486.29,19915.62,594.74,1101000,-7,0,0,1,1,4,0,1,1,0,1,1,5,NA
522,"1-133",1977,"Ethiopia","530","Government of Ethiopia",530,"Government of Cuba, Government of South Yemen","40, 680","WSLF",1345,"Government of Somalia","territory","Ogaden",2,"internationalized",1,"sponsorship","WSLF",0,1,"Irredentist",0,"no",NA,20000,20000,20000,"weaker","yes",NA,"low","low","low","no",NA,NA,"secessionist conflict","tacit","no","extensive","Somalia",NA,"troops","Somalia",NA,"troops","USSR; Cuba","no","low activity",0,0,1,0,1,NA,NA,0,"identity",2677,1,1,1,1,0,1,0,0,0,0,0,0.0379,0.0379,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,5,4,NA,NA,1,1,1,1,NA,NA,-2.59807037473626,0.264394215506316,70.3999862670898,0,0.693593263626099,0.612200021743774,11,10,NA,NA,33903.62,20146.19,594.22,1101000,-7,0,0,0,-Inf,1,0,1,1,0,1,1,5,NA
522,"1-133",1978,"Ethiopia","530","Government of Ethiopia",530,"Government of Cuba, Government of South Yemen","40, 680","WSLF",1345,"","territory","Ogaden",2,"internationalized",2,"sponsorship","WSLF",0,1,"Irredentist",0,"no",NA,20000,20000,20000,"weaker","yes",NA,"low","low","low","no",NA,NA,"secessionist conflict","tacit","no","extensive","Somalia",NA,"troops","Somalia",NA,"troops","USSR; Cuba","no","low activity",0,0,1,0,1,NA,NA,0,"identity",2677,1,1,1,1,0,1,0,0,0,0,0,0.0379,0.0379,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,5,5,NA,NA,1,1,1,0,NA,NA,-2.59580543169923,0.263097382975421,70.3999862670898,0,0.693593263626099,0.612200021743774,11,10,NA,NA,34294.03,20511.1,598.1,1101000,-7,0,0,0,-Inf,1,0,1,1,0,1,1,5,NA
522,"1-133",1979,"Ethiopia","530","Government of Ethiopia",530,"Government of Cuba","40","WSLF",1345,"","territory","Ogaden",1,"internationalized",3,"sponsorship","WSLF",0,1,"Irredentist",0,"no",NA,20000,20000,20000,"weaker","yes",NA,"low","low","low","no",NA,NA,"secessionist conflict","tacit","no","extensive","Somalia",NA,"troops","Somalia",NA,"troops","USSR; Cuba","no","low activity",0,0,1,0,1,NA,NA,0,"identity",2677,1,1,1,1,0,1,0,0,0,0,0,0.0379,0.0379,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,4,4,NA,NA,1,1,1,0,NA,NA,-2.33260435732638,0.233571061877922,70.3999862670898,0,0.693593263626099,0.612200021743774,11,10,NA,NA,34773.64,20986.75,603.52,1101000,-7,0,0,0,-Inf,1,0,1,1,0,1,1,5,NA
522,"1-133",1980,"Ethiopia","530","Government of Ethiopia",530,"Government of Cuba","40","WSLF",1345,"","territory","Ogaden",1,"internationalized",4,"sponsorship","WSLF",0,1,"Irredentist",0,"no",NA,20000,20000,20000,"weaker","yes",NA,"low","low","low","no",NA,NA,"secessionist conflict","tacit","no","extensive","Somalia",NA,"troops","Somalia",NA,"troops","USSR; Cuba","no","low activity",0,0,1,0,1,NA,NA,0,"identity",2677,1,1,1,1,0,1,0,0,0,0,0,0.0379,0.0379,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,4,5,NA,NA,0,1,0,1,NA,NA,-2.07846670761026,0.221691152406108,70.3999862670898,0,0.693593263626099,0.612200021743774,11,10,NA,NA,35426.28,22336.52,630.51,1101000,-7,1,0,0,-Inf,2,0,1,1,0,1,1,5,NA
522,"1-133",1981,"Ethiopia","530","Government of Ethiopia",530,"Government of Cuba","40","WSLF",1345,"","territory","Ogaden",1,"internationalized",5,"sponsorship","WSLF",0,1,"Irredentist",0,"no",NA,20000,20000,20000,"weaker","yes",NA,"low","low","low","no",NA,NA,"secessionist conflict","tacit","no","extensive","Somalia",NA,"troops","Somalia",NA,"troops","USSR; Cuba","no","low activity",0,0,1,0,1,NA,NA,0,"identity",2677,1,1,1,1,0,1,0,0,0,0,0,0.0379,0.0379,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,NA,NA,0,1,0,0,NA,0,-1.96195775176989,0.207013090042496,70.3999862670898,0,0.693593263626099,0.612200021743774,11,10,0,NA,36282.55,24960.93,687.96,1101000,-7,0,0,0,-Inf,1,0,1,1,0,1,1,5,NA
522,"1-133",1982,"Ethiopia","530","Government of Ethiopia",530,"Government of Cuba","40","WSLF",1345,"","territory","Ogaden",1,"internationalized",6,"sponsorship","WSLF",0,1,"Irredentist",0,"no",NA,20000,20000,20000,"weaker","yes",NA,"low","low","low","no",NA,NA,"secessionist conflict","tacit","no","extensive","Somalia",NA,"troops","Somalia",NA,"troops","USSR; Cuba","no","low activity",0,0,1,0,1,NA,NA,0,"identity",2677,1,1,1,1,0,1,0,0,0,0,0,0.0379,0.0379,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,NA,NA,0,1,0,0,NA,0,-1.92712046541817,0.205098075084408,70.3999862670898,0,0.693593263626099,0.612200021743774,11,10,0,NA,37319.33,27458.86,735.78,1101000,-7,0,0,2,1,1,0,1,1,0,1,1,5,NA
522,"1-133",1983,"Ethiopia","530","Government of Ethiopia",530,"Government of Cuba","40","WSLF",1345,"","territory","Ogaden",1,"internationalized",7,"sponsorship","WSLF",0,1,"Irredentist",0,"no",NA,20000,20000,20000,"weaker","yes",NA,"low","low","low","no",NA,NA,"secessionist conflict","tacit","no","extensive","Somalia",NA,"troops","Somalia",NA,"troops","USSR; Cuba","no","low activity",0,0,1,0,1,NA,NA,0,"identity",2677,1,1,1,1,0,1,0,0,0,0,0,0.0379,0.0379,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,NA,NA,0,1,0,NA,NA,0,-1.85443993960967,0.201834311081056,70.3999862670898,0,0.693593263626099,0.612200021743774,11,10,0,NA,38500.83,31967.47,830.31,1101000,-7,0,0,2,2,1,0,1,1,0,1,1,5,NA
525,"1-146",1980,"Liberia","450","Government of Liberia",450,"","","Military faction (forces of Samuel Doe)",1357,"","government","",1,"internal",0,"military faction","Liberian Army",1,0,"Coup",0,"alleged link","no",NA,NA,NA,"stronger","yes","high","moderate","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,1,0,0,0,0,0,0,"coup d'etat",0,1,1,1,1,1,1,0,0,0,0,0,0.98,0.98,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,3,NA,NA,0,0,0,1,NA,NA,-0.471024975216066,0.230539599117423,0.600000023841858,0,0.82991224527359,0.639999985694885,2,1,NA,1.16373068877179,1922.54,1893.81,985.06,96320,-7,0,0,0,-Inf,0,1,0,1,0,0,1,34,NA
526,"1-157",1984,"Sri Lanka","780","Government of Sri Lanka",780,"","","TELO",1164,"","territory","Eelam",1,"internal",0,"political organization","",0,0,"Secessionist",0,"no",NA,NA,NA,NA,"much weaker","yes",NA,"low","low","low","no",NA,NA,"secessionist conflict","explicit",NA,NA,"","no",NA,"","no",NA,"","no","low activity",0,0,1,NA,NA,0,0,0,"identity",406,1,1,1,1,0,1,0,0,1,0,0,0.11,0.11,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,4,NA,NA,0,1,1,NA,NA,1,-1.97918183740098,0.205981367177376,7.30000019073486,0,0.467041432857513,0.476199984550476,4,3,0,8.79149335064909,15986.02,33062.04,2068.18,62710,5,1,NA,NA,NA,1,0,1,0,0,0,1,54,NA
526,"1-157",1985,"Sri Lanka","780","Government of Sri Lanka",780,"","","TELO",1164,"","territory","Eelam",1,"internal",1,"political organization","",0,0,"Secessionist",0,"no",NA,NA,NA,NA,"much weaker","yes",NA,"low","low","low","no",NA,NA,"secessionist conflict","explicit",NA,NA,"","no",NA,"","no",NA,"","no","low activity",0,0,1,NA,NA,0,0,0,"identity",406,1,1,1,1,0,1,0,0,1,0,0,0.11,0.11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,3,NA,0,1,1,NA,NA,0,-2.03762658485259,0.206895560986015,7.30000019073486,0,0.467041432857513,0.476199984550476,4,2,0,8.99847179450423,16210.47,37652.88,2322.75,62710,5,1,NA,NA,NA,1,0,1,0,0,0,1,54,NA
528,"1-107",1967,"Nigeria","475","Government of Nigeria",475,"","","Republic of Biafra",1308,"","territory","Biafra",2,"internal",0,"civilian gov","Governorate of Eastern Nigeria",0,0,"Secessionist",0,"explicit link","yes",50500,5000,94000,"parity","yes","high","moderate","moderate","moderate","yes","Republic of Biafra","moderate","secessionist conflict","explicit","minor","no","",NA,"military","France",NA,"troops","UK; Egypt; USSR (military)","no","government victory",0,1,1,1,0,NA,NA,0,"identity",921,1,1,1,1,1,1,0,0,0,0,0,0.18,0.18,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,NA,NA,-1.70396735513718,0.242891511795747,2.40000033378601,1,0.868931770324707,0.580000042915344,6,4,NA,30.8441881300583,52572.46,125247.83,2382.38,910770,-7,1,0,0,-Inf,NA,1,1,1,1,1,1,47,NA
528,"1-107",1968,"Nigeria","475","Government of Nigeria",475,"","","Republic of Biafra",1308,"","territory","Biafra",2,"internal",1,"civilian gov","Governorate of Eastern Nigeria",0,0,"Secessionist",0,"explicit link","yes",50500,5000,94000,"parity","yes","high","moderate","moderate","moderate","yes","Republic of Biafra","moderate","secessionist conflict","explicit","minor","no","",NA,"military","France",NA,"troops","UK; Egypt; USSR (military)","no","government victory",0,1,1,1,0,NA,NA,0,"identity",921,1,1,1,1,1,1,0,0,1,0,0,0.18,0.18,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,-1.5172163915725,0.249857670041144,2.40000033378601,1,0.868931770324707,0.580000042915344,6,4,NA,18.1352109171335,54116.6,131733.3,2434.25,910770,-7,1,0,0,-Inf,NA,1,1,1,1,1,1,47,NA
528,"1-107",1969,"Nigeria","475","Government of Nigeria",475,"","","Republic of Biafra",1308,"","territory","Biafra",2,"internal",2,"civilian gov","Governorate of Eastern Nigeria",0,0,"Secessionist",0,"explicit link","yes",50500,5000,94000,"parity","yes","high","moderate","moderate","moderate","yes","Republic of Biafra","moderate","secessionist conflict","explicit","minor","no","",NA,"military","France",NA,"troops","UK; Egypt; USSR (military)","no","government victory",0,1,1,1,0,NA,NA,0,"identity",921,1,1,1,1,1,1,0,0,1,0,0,0.18,0.18,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,-1.37708033390274,0.256457111144657,2.40000033378601,1,0.868931770324707,0.580000042915344,6,4,NA,42.5683114926097,55710.82,170643.34,3063.02,910770,-7,1,0,0,-Inf,NA,1,1,1,1,1,1,47,NA
528,"1-107",1970,"Nigeria","475","Government of Nigeria",475,"","","Republic of Biafra",1308,"","territory","Biafra",2,"internal",3,"civilian gov","Governorate of Eastern Nigeria",0,0,"Secessionist",0,"explicit link","yes",50500,5000,94000,"parity","yes","high","moderate","moderate","moderate","yes","Republic of Biafra","moderate","secessionist conflict","explicit","minor","no","",NA,"military","France",NA,"troops","UK; Egypt; USSR (military)","no","government victory",0,1,1,1,0,NA,NA,0,"identity",921,1,1,1,1,1,1,0,0,1,0,0,0.18,0.18,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,-1.22014987757788,0.263567966756031,2.40000033378601,1,0.868931770324707,0.580000042915344,6,4,0,58.1483228155853,57357.28,192058.03,3348.45,910770,-7,1,0,0,-Inf,NA,1,1,1,1,1,1,47,NA
536,"1-153",1982,"Kenya","501","Government of Kenya",501,"","","Military faction (forces of Hezekiah Ochuka)",1365,"","government","",1,"internal",0,"military faction","Kenyan Army",1,0,"Coup",0,"no",NA,750,550,1000,"weaker","yes","moderate","low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"coup d'etat",0,1,1,0,1,0,1,0,0,0,0,0,0.12,0.12,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,3,2,NA,NA,0,1,0,0,NA,6,-0.326432444650727,0.211452433684257,26.2999992370605,0,0.833253800868988,0.704599976539612,8,3,0,27.3981591763491,17557.47,28768,1638.51,569140,-7,0,0,5,2,0,0,1,1,0,1,1,35,NA
539,"1-158",1984,"Cameroon","471","Government of Cameroon",471,"","","Military faction (forces of Ibrahim Saleh)",1366,"","government","",1,"internal",0,"military faction","Cameroonian Army",1,0,"Coup",0,"no",NA,500,500,500,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"coup d'etat",3,1,1,1,1,0,0,1,0,0,0,0,0.14,0.14,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4,3,NA,NA,0,0,0,NA,NA,3,-0.55071646501141,0.209449800708355,17.7000007629395,1,0.891898572444916,0.639999985694885,6,0,7817.19057850962,NA,7570.08,4527.57,598.09,472710,-8,0,0,1,1,0,1,0,1,1,0,1,6,NA
540,"1-114",1971,"Madagascar (Malagasy)","580","Government of Madagascar",580,"","","Monima ",1320,"","government","",1,"internal",0,"political organization","Monima",0,0,"Economic Grievances",0,"explicit link","yes",2500,1000,6000,"weaker","yes","moderate","low","low","low","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,1,0,0,0,0,0,0,"civil war",92,1,1,0,1,0,0,0,1,0,0,0,0.479,0.479,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.374005069550809,0.512700997267039,32.8000030517578,0,0.0621904134750366,0.556599974632263,2,1,NA,3.60491048829002,6725.67,7747.29,1151.9,581540,-1,0,NA,NA,NA,NA,0,1,1,0,0,1,68,NA
