"SideBID","DyadId","ConflictId","Year","Location","GWNoLoc","SideA","GWNoA","SideA2nd","GWNoA2nd","SideB","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","TypeOfConflict","rebel_age","origin","origin.name","parent.org.subset","splinter.source","ideology","delete","extraterritorial","rebpolwing","rebpolwinglegal","rebestimate","rebestlow","rebesthigh","rebstrength","centcontrol","strengthcent","mobcap","armsproc","fightcap","terrcont","terrname","effterrcont","conflicttype","transconstsupp","rebextpart","rebpresosts","presname","rebel.support","rtypesup","rsupname","gov.support","gtypesup","gsupname","govextpart","type.of.termination","prevactive","rebpolwing_bin","transconstsupp_bin","rebextpart_bin","rebpresosts_bin","rebel.support_bin","gov.support_bin","govextpart_bin","conflicttype_recode","duration","tot_eth","tot_eth_countries","eth_claim","eth_recruitment","eth_support","excluded","power_sharing","absolute","reg_aut","upgrade","downgrade","maxsize","minsize","monoeth","multieth","noneth","lag_year","new.ep1","new.joiner","new.splinter","new.alliance","new.mono.alliance","new.multi.alliance","splinter","alliance","joiner","originator","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd","mtnest","Oil","ethfrac","relfrac","country_ethnic","country_excluded","oilpc","oil.pc.exports","pop","realgdp","rgdppc","area","polity2","mediation","cont_interstate","cont_civil","cont_maxint","external_supporters","loot.dia","loot.gem","loot.gold","loot.oil","loot.drugs","lootable","tot.resource.sites","BdBest"
1346,54,"1-133",1994,"Ethiopia","530","Government of Ethiopia",530,"","","ONLF","","territory","Ogaden",1,"internal",0,"splinter","WSLF",1,0,"Irredentist",NA,0,"acknowledged link","yes",8000,8000,8000,"much weaker","yes","low","low","low","low","no",NA,NA,"secessionist conflict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,"identity",6517,1,1,1,1,1,1,0,0,0,0,0,0.0622,0.0622,1,0,0,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,4,4,3,NA,0,NA,NA,NA,0,0,-1.02379809498853,0.209203181156855,70.3999862670898,0,0.693593263626099,0.612200021743774,9,6,0,NA,55281.05,25519.85,461.64,1e+06,NA,0,0,3,1,0,0,1,1,0,1,1,5,50
1347,99,"1-136",1977,"Mozambique","541","Government of Mozambique",541,"","","Renamo","","government","",1,"internal",0,"military faction","",1,0,"Anti-Communist",NA,0,"no",NA,20000,10000,22000,"parity","yes","moderate","low","moderate","moderate","yes","Parts of rural Northern Mozambique","low","civil war","explicit","no","extensive","S. Africa; Kenya; Rhodesia",NA,"military","Rhodesia (until 1979); S. Africa; Kenya",NA,"military","USSR; East Germany; Cuba; N. Korea","no","peace agreement",0,0,1,0,1,NA,NA,0,"civil war",5755,1,1,0,0,0,1,0,0,0,0,0,0.098,0.098,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,3,3,NA,NA,0,1,0,0,NA,NA,-1.33765514879458,0.221269733576619,2.40000033378601,0,0.654930055141449,0.620000004768372,3,1,NA,NA,11214.83,5053.5,450.61,786380,-8,0,0,2,2,1,1,1,1,0,1,1,22,NA
1349,209,"1-141",1982,"Somalia","520","Government of Somalia",520,"","","SSDF","","government","",1,"internal",0,"political organization","SSF; SWP; DFLS",0,0,"Regime Change",NA,0,"no",NA,1200,1200,1200,"weaker","yes","high","low","low","low","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,0,0,0,0,0,0,0,"civil war",1078,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1991,0,1,0,0,0,0,0,0,1,0,2,1,0,0,3,2,NA,NA,0,0,0,0,NA,3,-0.670142946324793,0.201135803498038,12.5999994277954,0,0.076742947101593,0,1,1,NA,1.11778154998697,6101,8573.16,1405.21,627340,-7,0,0,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA
1350,207,"1-141",1983,"Somalia","520","Government of Somalia",520,"","","SNM","","government","",1,"internal",0,"civilian gov","",0,0,"Democracy",NA,0,"explicit link","no",10000,5000,10000,"weaker","yes","high","moderate","moderate","moderate","yes","Republic of Somaliland","high","civil war","no","no","some","UK ","no",NA,"","no",NA,"","no","rebel victory",0,1,0,0,1,0,0,0,"civil war",3251,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,2,2,0,0,3,3,NA,NA,0,0,0,NA,NA,4,-0.714941807789326,0.201012127679838,12.5999994277954,0,0.076742947101593,0,1,1,NA,NA,6289,8204.64,1304.6,627340,-7,0,0,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA
1351,208,"1-141",1989,"Somalia","520","Government of Somalia",520,"","","SPM","","government","",1,"internal",0,"military faction","Somali Army",1,0,"Democracy",NA,0,"no",NA,5000,1000,10000,"weaker","yes","moderate","low","moderate","moderate","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,0,0,0,0,0,0,0,"civil war",1094,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1991,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,3,NA,1,NA,NA,NA,1,0,-2.20517087383667,0.230699030194279,12.5999994277954,0,0.076742947101593,0,1,1,NA,NA,7566,9514.59,1257.55,627340,-7,0,0,3,2,0,NA,NA,NA,NA,NA,NA,NA,29
1352,210,"1-141",1990,"Somalia","520","Government of Somalia",520,"","","USC/SSA","","government","",2,"internal",0,"splinter","USC",1,0,"Regime Change",NA,0,"no",NA,1000,1000,1000,"much weaker","yes","low","low","moderate","moderate","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,0,0,0,0,0,0,0,"civil war",72,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1984,1,0,1,0,0,0,1,0,0,0,2,0,0,1,5,5,3,NA,1,NA,NA,NA,0,3,-2.1126412916826,0.234515573253355,12.5999994277954,0,0.076742947101593,0,1,1,NA,NA,8623,12899.54,1495.95,627340,-7,0,0,3,2,0,NA,NA,NA,NA,NA,NA,NA,1456
1353,211,"1-141",1991,"Somalia","520","Government of Somalia",520,"","","USC/SNA","","government","",2,"internal",0,"splinter","USC",1,0,"Regime Change",NA,0,"no",NA,6000,1000,10000,"parity","yes","high","moderate","moderate","moderate","yes","Parts of Mogadishu","moderate","civil war","no","no","no","","alleged","non-military","Libya",NA,"military","Ethiopia","no","other",0,0,0,0,0,1,NA,0,"civil war",2163,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1991,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,5,5,3,NA,1,NA,NA,NA,1,NA,-2.1426790309835,0.239910769813523,12.5999994277954,0,0.076742947101593,0,1,1,NA,NA,8753,12185.54,1392.16,627340,0,1,0,5,2,0,NA,NA,NA,NA,NA,NA,NA,4000
1354,212,"1-141",2001,"Somalia","520","Government of Somalia",520,"","","SRRC","","government","",1,"internal",0,"alliance","SPM; USC/SSA; USC/SNA",0,0,"Regime Change",NA,0,"no",NA,NA,NA,NA,"weaker","yes","moderate","moderate","moderate","moderate","no",NA,NA,"civil war","no","no",NA,"",NA,"military","Ethiopia",NA,"military","Saudi Arabia; Libya; Eritrea; Djibouti","no","other",0,0,0,0,NA,NA,NA,0,"civil war",598,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1996,1,0,0,1,1,0,0,1,0,0,NA,NA,NA,NA,4,4,NA,NA,0,NA,NA,NA,0,NA,-1.14008675487273,0.236545071502677,NA,NA,NA,NA,1,1,NA,NA,10097,11667.26,1155.52,627340,0,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,228
1355,632,"1-141",2006,"Somalia","520","Government of Somalia",520,"Government of Ethiopia","530","ARS/UIC","","government","",1,"internationalized",0,"religious organization","Islamic Courts Union",0,1,"Islamist",NA,0,"explicit link",NA,1000,1000,1000,"weaker","yes","low","moderate",NA,"moderate","no",NA,NA,"civil war","tacit","minor","extensive","Eritrea; Djibouti",NA,"military","Eritrea",NA,"military","Ethiopia","no","rebels absorbed",0,1,1,1,1,NA,NA,0,"civil war",1095,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,2002,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,4,4,NA,NA,0,NA,NA,NA,0,NA,-1.37755767616101,0.246760037126127,NA,NA,NA,NA,1,1,NA,NA,8544,10854.1,1270.38,627340,0,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,547
1357,525,"1-146",1980,"Liberia","450","Government of Liberia",450,"","","Military faction (forces of Samuel Doe)","","government","",1,"internal",0,"military faction","Liberian Army",1,0,"Coup",NA,0,"alleged link","no",NA,NA,NA,"stronger","yes","high","moderate","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,1,0,0,0,0,0,0,"coup d'etat",0,1,1,1,1,1,1,0,0,0,0,0,0.98,0.98,1,0,0,2003,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,3,3,NA,NA,0,0,0,1,NA,NA,-0.471024975216066,0.230539599117423,0.600000023841858,0,0.82991224527359,0.639999985694885,2,1,NA,1.16373068877179,1922.54,1893.81,985.06,96320,-7,0,0,0,NA,0,1,0,1,0,0,1,34,NA
1358,93,"1-146",1989,"Liberia","450","Government of Liberia",450,"","","NPFL","","government","",1,"internal",0,"civilian gov","",1,1,"Democracy",NA,0,"no",NA,10000,200,14000,"much stronger","yes","moderate","moderate","moderate","moderate","yes","Parts of Western Liberia","moderate","civil war","no","no","extensive","Cote d'Ivoire; Burkina Faso; Libya",NA,"military","Cote d'Ivoire; Libya; Burkina Faso",NA,"troops","ECOMOG","no","low activity",0,0,0,0,1,NA,NA,0,"civil war",255,2,1,2,2,2,2,0,0,0,0,0,0.08,0.07,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,1,2,1,0,0,4,3,3,NA,0,NA,NA,NA,0,3,-1.18550271515392,0.213273351424764,0.600000023841858,0,0.82991224527359,0.639999985694885,7,6,NA,NA,2159.26,2032.93,941.49,96320,-6,0,0,0,NA,3,1,0,1,0,0,1,34,27
1359,94,"1-146",1990,"Liberia","450","Government of Liberia",450,"","","INPFL","","government","",1,"internal",0,"splinter","NPFL",1,0,"Democracy",NA,0,"no",NA,2200,400,4000,"stronger","yes","moderate","low","moderate","moderate","yes","Parts of Central Monrovia","moderate","civil war","no","no","no","","no",NA,"",NA,"troops","ECOMOG","no","low activity",1,0,0,0,0,0,NA,0,"civil war",1,2,1,1,1,0,0,0,0,0,NA,NA,0.08,0.07,0,1,0,1990,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,5,5,5,NA,0,NA,NA,NA,1,NA,-1.69259582510584,0.238099622903298,0.600000023841858,0,0.82991224527359,0.639999985694885,7,0,NA,NA,2127.1,1066.31,501.3,96320,0,1,0,0,NA,0,1,0,1,0,0,1,34,111
1360,95,"1-146",2000,"Liberia","450","Government of Liberia",450,"","","LURD","","government","",1,"internal",0,"splinter","ULIMO-K",1,1,"Regime Change",NA,0,"no",NA,6500,3000,10000,"weaker","yes","moderate","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Guinea ",NA,"military","Guinea","no",NA,"","no","peace agreement",0,0,0,0,1,NA,0,0,"civil war",1309,2,1,0,2,0,2,0,0,0,0,0,0.05,0.017,0,1,0,1990,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,4,NA,5,0,NA,NA,NA,1,0,-1.57811834201205,0.224875512870235,NA,NA,NA,NA,7,4,NA,NA,2847.29,1468.35,515.7,96320,0,0,0,2,1,1,1,0,1,0,0,1,34,57
1361,352,"1-146",2003,"Liberia","450","Government of Liberia",450,"","","MODEL","","government","",1,"internal",0,"splinter","LURD",1,0,"Regime Change",NA,0,"no",NA,3000,1000,5000,"weaker","yes","moderate","low","low","low","yes","Parts of Western Liberia","moderate","civil war","no","no","no",NA,NA,"military","Cote D'Ivoire","no",NA,NA,"no","peace agreement",1,0,0,0,0,NA,0,0,"civil war",248,1,1,0,1,1,1,0,0,0,0,0,0.05,0.05,1,0,0,2003,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5,4,NA,6,0,NA,NA,NA,1,1,-1.1319562828764,0.236974746319979,NA,NA,NA,NA,7,4,NA,NA,3037.41,1117.31,367.85,96320,1,1,0,1,1,1,1,0,1,0,0,1,34,76
1362,551,"1-148",1980,"Tunisia","616","Government of Tunisia",616,"","","Résistance Armée Tunisienne","","government","",1,"internal",0,"unorganized","",0,0,"Democracy",NA,0,"no",NA,175,50,300,"weaker","yes",NA,"low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","Libya; Algeria",NA,"endorsement; alleged military","Libya",NA,"military","France","no","government victory",0,0,0,0,1,NA,NA,0,"civil war",0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,0,0,1,NA,NA,-0.30530545946446,0.241551659852929,2.80000019073486,1,0.158250987529755,0.0393999814987183,1,1,19861.6596405235,52.4882786758428,6457.09,25411.7,3935.47,155360,-9,0,0,0,NA,0,0,0,1,1,0,1,10,NA
1363,547,"1-149",1981,"Gambia","420","Government of Gambia",420,"Government of Senegal","433","NRC","","government","",1,"internationalized",0,"political organization","SRLP; members of armed forces",1,0,"Coup",NA,0,"explicit link","yes",NA,NA,NA,"weaker","yes","moderate","moderate","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"",NA,"troops","Senegal ","no","government victory",0,1,0,0,0,0,NA,0,"coup d'etat",7,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,2,2,2,2,3,1,NA,NA,0,0,0,0,NA,8,0.740924506918168,0.261593691344566,0,0,0.727814793586731,0.181800007820129,5,1,NA,NA,652.82,812.64,1244.82,10120,7,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1364,558,"1-150",1981,"South Africa","560","Government of South Africa",560,"","","ANC","","government","",1,"internal",0,"political organization","",0,0,"Ethnic Grievances",NA,0,"no",NA,10000,6000,10000,"weaker","yes","high","high","low","low","no",NA,NA,"civil war","tacit","no","extensive","Mozambique; various",NA,"military","USSR; Several African states","no",NA,"","no","peace agreement",0,0,1,0,1,NA,0,0,"civil war",2892,3,1,3,3,3,3,0,0,0,0,0,0.77,0.02,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,3,2,NA,NA,0,1,0,0,NA,1,-1.2766565767463,0.212930376878814,7.69999933242798,0,0.877227067947388,0.458400011062622,5,4,0,6.099248400334,29828.92,194310.88,6514.18,1213090,4,0,0,1,2,0,1,1,1,0,1,1,130,NA
1365,536,"1-153",1982,"Kenya","501","Government of Kenya",501,"","","Military faction (forces of Hezekiah Ochuka)","","government","",1,"internal",0,"military faction","Kenyan Army",1,0,"Coup",NA,0,"no",NA,750,550,1000,"weaker","yes","moderate","low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"coup d'etat",0,1,1,0,1,0,1,0,0,0,0,0,0.12,0.12,1,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,2,2,1,1,3,2,NA,NA,0,1,0,0,NA,6,-0.326432444650727,0.211452433684257,26.2999992370605,0,0.833253800868988,0.704599976539612,8,3,0,27.3981591763491,17557.47,28768,1638.51,569140,-7,0,0,5,2,0,0,1,1,0,1,1,35,NA
1366,539,"1-158",1984,"Cameroon","471","Government of Cameroon",471,"","","Military faction (forces of Ibrahim Saleh)","","government","",1,"internal",0,"military faction","Cameroonian Army",1,0,"Coup",NA,0,"no",NA,500,500,500,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"coup d'etat",3,1,1,1,1,0,0,1,0,0,0,0,0.14,0.14,1,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,2,1,0,0,4,3,NA,NA,0,0,0,NA,NA,3,-0.55071646501141,0.209449800708355,17.7000007629395,1,0.891898572444916,0.639999985694885,6,0,7562.18824154149,NA,7570.08,4527.57,598.09,472710,-8,0,0,1,1,0,1,0,1,1,0,1,6,NA
1367,471,"1-163",1986,"Togo","461","Government of Togo",461,"","","MTD","","government","",1,"internal",0,"civilian gov","MTD",0,0,"Regime Change",NA,0,"alleged link","no",60,60,60,"weaker","yes","moderate","low","moderate","low","no",NA,NA,"coup d'etat","no","no","some","Ghana","alleged","military","Ghana",NA,"troops","France","no","government victory",0,1,0,0,1,1,NA,0,"coup d'etat",1,1,1,1,1,1,1,0,0,0,0,0,0.44,0.44,1,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,2,1,1,0,2,3,5,NA,0,0,0,NA,NA,4,-0.463440615309725,0.206569221688202,0,0,0.710690259933472,0.459999978542328,2,1,0,0.0112541620962177,3266.86,3166.83,969.38,54390,-7,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1369,487,"1-165",1987,"Burkina Faso","439","Government of Burkina Faso",439,"","","Popular Front","","government","",1,"internal",0,"military faction","Burkino Fasan Army",1,0,"Coup",NA,0,"explicit link","yes",NA,NA,NA,NA,"yes","high",NA,"moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,1,0,0,0,0,0,0,"coup d'etat",0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,2,1,0,2,2,3,3,NA,0,0,0,NA,NA,5,-0.314451208170768,0.206774253612712,0,0,0.678255438804626,0.580000042915344,1,1,NA,NA,8606.96,5422.27,629.99,273600,-7,0,0,0,NA,0,1,0,1,0,0,1,7,NA
1370,158,"1-167",1989,"Comoros","581","Government of Comoros",581,"","","Presidential guard","","government","",1,"internal",0,"military faction","Comorosian Army",1,0,"Coup",NA,0,"no",NA,500,300,700,"parity","yes","high","low","high","moderate","no",NA,NA,"coup d'etat","no","major","no","","no",NA,"",NA,"non-military","France; South Africa","no","rebel victory",0,0,0,1,0,0,NA,0,"coup d'etat",2,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,2,3,NA,0,NA,NA,NA,0,NA,0.301614629778239,0.237032188280585,NA,NA,NA,NA,NA,NA,NA,NA,427.39,586,1371.11,1861,-7,0,NA,NA,NA,0,0,1,0,0,0,1,8,29
1371,51,"1-168",1975,"Ethiopia","530","Government of Ethiopia",530,"","","ALF","","territory","Afar",1,"internal",0,"civilian gov","Sultan of Awsa",0,0,"Anti-Communist; Property Rights",NA,0,"no",NA,NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","explicit","no","no","","no",NA,"","no",NA,"","no","other",0,0,1,0,0,0,0,0,"identity",579,1,1,1,1,1,1,0,0,0,0,0,0.0137,0.0137,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,-2.17376937282468,0.244015921357252,70.3999862670898,0,0.693593263626099,0.612200021743774,11,10,NA,NA,32958.96,19056.83,578.2,1101000,-7,1,0,0,NA,0,0,1,1,0,1,1,5,NA
1372,52,"1-168",1996,"Ethiopia","530","Government of Ethiopia",530,"","","ARDUF","","territory","Afar",1,"internal",0,"political organization","ARDUU; AUDF; ARF",0,0,"Autonomy",NA,0,NA,NA,NA,NA,NA,"weaker","yes","low","low","low","low","no",NA,NA,"secessionist conflict","explicit","major","extensive","Eritrea","no",NA,"","no",NA,"","no","low activity",0,NA,1,1,1,0,0,0,"identity",249,1,1,1,1,0,1,0,0,0,0,0,0.0173,0.0173,1,0,0,1976,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,2,2,NA,0,NA,NA,NA,0,1,-0.743158751901488,0.220067791404321,70.3999862670898,0,0.693593263626099,0.612200021743774,9,6,0,NA,58774.38,28725.46,488.74,1e+06,NA,0,0,2,2,0,0,1,1,0,1,1,5,25
1373,96,"1-177",1990,"Mali","432","Government of Mali",432,"","","MPA","","territory","Azawad",1,"internal",0,"splinter","Green Legion",1,1,"Secessionist",NA,0,"no",NA,NA,NA,NA,"weaker","no",NA,"low","low","low","no",NA,NA,"ethnic conflict","tacit","no","no","",NA,"military","Libya","no",NA,"","no","peace agreement",0,0,1,0,0,NA,0,0,"identity",213,1,1,1,1,0,1,0,0,0,0,0,0.07,0.07,1,0,0,NA,NA,0,1,0,0,0,1,0,0,0,2,0,1,1,4,3,3,NA,0,NA,NA,NA,1,4,-0.545767510797756,0.213683736878312,0.400000005960464,0,0.778310716152191,0.181800007820129,3,2,NA,NA,8672.87,5721.31,659.68,1220190,-7,1,0,1,1,1,1,1,1,0,0,1,11,203
1374,97,"1-177",1994,"Mali","432","Government of Mali",432,"","","FIAA","","territory","Azawad",1,"internal",0,"splinter","MPA",1,0,"Secessionist",NA,0,"no",NA,NA,NA,NA,"weaker",NA,NA,"low","low","low","no",NA,NA,"ethnic conflict","tacit","no",NA,"","alleged","military","Mauritania ","no",NA,"","no","low activity",1,0,1,0,NA,1,0,0,"identity",364,1,1,1,1,0,1,0,0,0,0,1,0.03,0.03,1,0,0,1990,1,0,1,0,0,0,1,0,0,0,2,0,1,1,3,3,1,NA,0,NA,NA,NA,1,4,0.0838473991307984,0.216495708292649,0.400000005960464,0,0.778310716152191,0.181800007820129,3,2,NA,NA,9564.23,7180.75,750.79,1220190,7,1,0,2,2,0,1,1,1,0,0,1,11,106
1375,650,"1-177",2007,"Mali","432","Government of Mali",432,"","","ATNMC","","territory","Azawad",1,"internal",0,"splinter","ADC",1,0,"Secessionist",NA,0,"no",NA,165,NA,NA,"much weaker",NA,NA,NA,NA,NA,"no",NA,NA,NA,"no",NA,NA,NA,"no",NA,NA,"no",NA,NA,NA,"low activity",0,0,0,NA,NA,0,0,NA,NA,1095,1,1,1,1,0,0,1,0,1,0,0,0.07,0.07,1,0,0,1994,1,0,1,0,0,0,1,0,0,0,2,1,1,1,2,2,NA,NA,0,NA,NA,NA,0,5,1.14839038232283,0.229308197909425,NA,NA,NA,NA,3,0,NA,1.91702737982209,14020.79,11715.82,835.6,1220190,7,0,0,2,1,0,1,1,1,0,0,1,11,39
1376,761,"1-255",1991,"Niger","436","Government of Niger",436,"","","FLAA","","government","",1,"internal",0,"transnational","Malian Tuareg groups",1,1,"Autonomy",NA,0,"no",NA,NA,NA,NA,"weaker","yes","moderate","moderate","low","low","yes","Parts of Eastern Niger","moderate","civil war","no","no","no",NA,"no",NA,NA,NA,"non-military","France","no","low activity",0,0,0,0,0,0,NA,0,"civil war",396,1,1,1,1,0,1,0,0,0,0,0,0.08,0.08,1,0,0,2008,0,1,0,0,0,0,0,0,1,0,2,2,2,1,2,2,3,NA,0,NA,NA,NA,0,7,0.0447932733336419,0.207786012441571,2.10000014305115,0,0.732588052749634,0.319999992847443,6,5,NA,NA,8036.34,4838.67,602.1,1266700,1,0,0,2,1,0,0,0,1,0,0,1,1,40
1377,111,"1-178",1994,"Niger","436","Government of Niger",436,"","","CRA","","territory","Air and Azawad",1,"internal",0,"alliance","",0,0,"Autonomy",NA,0,"no",NA,NA,NA,NA,"weaker",NA,NA,"low","low","low","no",NA,NA,"ethnic conflict","tacit","no","no","","no",NA,"",NA,"military","France; China; Libya","no","peace agreement",0,0,1,0,0,0,NA,0,"identity",146,1,1,1,1,0,0,1,0,0,1,0,0.08,0.08,1,0,0,NA,NA,0,0,1,1,0,0,1,0,0,2,1,1,1,3,3,2,NA,0,NA,NA,NA,0,5,0.0589057729360406,0.20680596571963,2.10000014305115,0,0.732588052749634,0.319999992847443,6,2,NA,NA,8871.63,4975.24,560.8,1266700,8,1,0,3,2,0,0,0,1,0,0,1,1,50
1378,762,"1-255",1997,"Niger","436","Government of Niger",436,"","","UFRA","","government","",1,"internal",0,"alliance","CRA; other",0,0,"Autonomy",NA,0,"no",NA,NA,NA,NA,"weaker","yes","moderate","moderate","low","low","yes","Parts of Eastern Niger","moderate","civil war","no","no","no",NA,"no",NA,NA,NA,"military","China, Libya","no","peace agreement",1,0,0,0,0,0,NA,0,"civil war",0,1,1,1,1,0,1,0,0,0,0,1,0.08,0.08,1,0,0,1992,1,0,0,1,1,0,0,1,0,0,2,1,0,1,2,2,2,6,0,NA,NA,NA,0,4,0.252648275096111,0.214020951140221,2.10000014305115,0,0.732588052749634,0.319999992847443,6,5,NA,0.000972122061994855,9835.94,5305.42,539.39,1266700,-6,1,0,2,2,0,0,0,1,0,0,1,1,62
1379,127,"1-179",1990,"Rwanda","517","Government of Rwanda",517,"Government of DR Congo (Zaire) ","490","FPR","","government","",2,"internationalized",0,"civilian gov","",0,0,"Ethnic Grievances",NA,0,"no",NA,15000,3000,20000,"stronger","yes","high","low","moderate","high","no",NA,NA,"ethnic conflict","explicit","major","extensive","Uganda",NA,"military","Uganda",NA,"military","Belgium; France; South Africa","no","rebel victory",0,0,1,1,1,NA,NA,0,"identity",1387,1,1,1,1,1,1,0,0,0,0,0,0.15,0.15,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,2,1,0,0,5,4,2,NA,0,NA,NA,NA,1,3,-0.900851811383459,0.223651557444861,73.3999938964844,0,0.129210829734802,0.5067999958992,2,1,NA,NA,7109.54,7542.51,1060.9,24670,-7,0,0,1,1,1,0,0,1,0,0,1,3,1126
1380,828,"1-179",2001,"Rwanda","517","Government of Rwanda",517,"","","FDLR","","government","",2,"internal",0,"splinter","ALIR II",1,0,"Ethnic Grievances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0,0.84,0.84,1,0,0,2000,0,0,1,0,0,0,1,0,0,0,1,1,1,0,5,4,NA,6,0,NA,NA,NA,0,3,-1.09393391387872,0.218946635950092,NA,NA,NA,NA,2,1,NA,0.00711314011479816,8456.97,5976.7,706.72,24670,-4,0,0,3,2,2,0,0,1,0,0,1,3,2044
1381,129,"1-180",1990,"Senegal","433","Government of Senegal",433,"","","MFDC","","territory","Casamance",1,"internal",0,"political organization","",0,0,"Secessionist",NA,0,"no",NA,2000,300,4000,"weaker","no",NA,"moderate","low","low","yes","Casamance","low","secessionist conflict","no","no","extensive","Guinea-Bissau; Gambia","alleged","military","Mauritania; Gambia; Guinea-Bissau",NA,"military","USA; France","no","peace agreement",0,0,0,0,1,1,NA,0,"identity",4869,1,1,1,1,0,0,1,0,0,0,0,0.055,0.055,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,2,0,1,0,3,3,4,NA,0,NA,NA,NA,0,3,-0.465961599363549,0.204865569856699,0,0,0.722772240638733,0.149600028991699,5,0,1.97243413297648,12.327910967166,7241.57,13049.09,1801.97,192530,-1,0,0,1,1,3,0,0,1,1,0,1,2,58
